country_code,country_name,wb_country_name,year,region,income_level,is_wb_aggregate,in_primary_country_scope,research_scope,core_gdppc,core_lexp,core_hale,core_gini_raw,core_gini_01,core_LI,core_ILI,core_HLI,core_IHLI,core_missing_gdppc,core_missing_lexp,core_missing_hale,core_missing_gini,core_has_gdppc,core_has_lexp,core_has_gini,core_has_hale,core_can_compute_LI,core_can_compute_ILI,core_can_compute_HLI,core_can_compute_IHLI,extended_gini_gdppc,extended_gini_lexp,extended_gini_hale,extended_gini_gini_raw,extended_gini_gini_01,extended_gini_LI,extended_gini_ILI,extended_gini_HLI,extended_gini_IHLI,extended_gini_missing_gdppc,extended_gini_missing_lexp,extended_gini_missing_hale,extended_gini_missing_gini,extended_gini_has_gdppc,extended_gini_has_lexp,extended_gini_has_gini,extended_gini_has_hale,extended_gini_can_compute_LI,extended_gini_can_compute_ILI,extended_gini_can_compute_HLI,extended_gini_can_compute_IHLI,extended_hale_gdppc,extended_hale_lexp,extended_hale_hale,extended_hale_gini_raw,extended_hale_gini_01,extended_hale_LI,extended_hale_ILI,extended_hale_HLI,extended_hale_IHLI,extended_hale_missing_gdppc,extended_hale_missing_lexp,extended_hale_missing_hale,extended_hale_missing_gini,extended_hale_has_gdppc,extended_hale_has_lexp,extended_hale_has_gini,extended_hale_has_hale,extended_hale_can_compute_LI,extended_hale_can_compute_ILI,extended_hale_can_compute_HLI,extended_hale_can_compute_IHLI,core_HLI_source_bundle,core_IHLI_source_bundle,core_ILI_source_bundle,core_LI_source_bundle,extended_gini_HLI_source_bundle,extended_gini_IHLI_source_bundle,extended_gini_ILI_source_bundle,extended_gini_LI_source_bundle,extended_hale_HLI_source_bundle,extended_hale_IHLI_source_bundle,extended_hale_ILI_source_bundle,extended_hale_LI_source_bundle,core_HLI_method_flag,core_IHLI_method_flag,core_ILI_method_flag,core_LI_method_flag,extended_gini_HLI_method_flag,extended_gini_IHLI_method_flag,extended_gini_ILI_method_flag,extended_gini_LI_method_flag,extended_hale_HLI_method_flag,extended_hale_IHLI_method_flag,extended_hale_ILI_method_flag,extended_hale_LI_method_flag,core_HLI_quality_flag,core_IHLI_quality_flag,core_ILI_quality_flag,core_LI_quality_flag,extended_gini_HLI_quality_flag,extended_gini_IHLI_quality_flag,extended_gini_ILI_quality_flag,extended_gini_LI_quality_flag,extended_hale_HLI_quality_flag,extended_hale_IHLI_quality_flag,extended_hale_ILI_quality_flag,extended_hale_LI_quality_flag
ABW,Aruba,Aruba,1990,Latin America & Caribbean ,High income,0.0,True,wb_non_aggregate_country_or_territory,33063.0015877316,72.546,NA,NA,NA,2398588.5131835765,NA,NA,NA,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,33063.0015877316,72.546,NA,NA,NA,2398588.5131835765,NA,NA,NA,0,0,1,1,1,1,0,0,1,0,0,0,33063.0015877316,72.546,NA,NA,NA,2398588.5131835765,NA,NA,NA,0,0,1,1,1,1,0,0,1,0,0,0,NA,NA,NA,wb_gdppc|wb_lexp,NA,NA,NA,wb_gdppc|wb_lexp,NA,NA,NA,wb_gdppc|wb_lexp,NA,NA,NA,observed_only,NA,NA,NA,observed_or_stage_a_fused_gini,NA,NA,NA,stage_b_gini_with_modelled_ihme_gbd_hale,NA,NA,NA,observed,NA,NA,NA,observed,NA,NA,NA,observed_or_stage_b_fused_gini
ABW,Aruba,Aruba,1991,Latin America & Caribbean ,High income,0.0,True,wb_non_aggregate_country_or_territory,33993.2075313444,72.592,NA,NA,NA,2467634.921115353,NA,NA,NA,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,33993.2075313444,72.592,NA,NA,NA,2467634.921115353,NA,NA,NA,0,0,1,1,1,1,0,0,1,0,0,0,33993.2075313444,72.592,NA,NA,NA,2467634.921115353,NA,NA,NA,0,0,1,1,1,1,0,0,1,0,0,0,NA,NA,NA,wb_gdppc|wb_lexp,NA,NA,NA,wb_gdppc|wb_lexp,NA,NA,NA,wb_gdppc|wb_lexp,NA,NA,NA,observed_only,NA,NA,NA,observed_or_stage_a_fused_gini,NA,NA,NA,stage_b_gini_with_modelled_ihme_gbd_hale,NA,NA,NA,observed,NA,NA,NA,observed,NA,NA,NA,observed_or_stage_b_fused_gini
ABW,Aruba,Aruba,1992,Latin America & Caribbean ,High income,0.0,True,wb_non_aggregate_country_or_territory,34371.1629150514,72.717,NA,NA,NA,2499367.8536937926,NA,NA,NA,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,34371.1629150514,72.717,NA,NA,NA,2499367.8536937926,NA,NA,NA,0,0,1,1,1,1,0,0,1,0,0,0,34371.1629150514,72.717,NA,NA,NA,2499367.8536937926,NA,NA,NA,0,0,1,1,1,1,0,0,1,0,0,0,NA,NA,NA,wb_gdppc|wb_lexp,NA,NA,NA,wb_gdppc|wb_lexp,NA,NA,NA,wb_gdppc|wb_lexp,NA,NA,NA,observed_only,NA,NA,NA,observed_or_stage_a_fused_gini,NA,NA,NA,stage_b_gini_with_modelled_ihme_gbd_hale,NA,NA,NA,observed,NA,NA,NA,observed,NA,NA,NA,observed_or_stage_b_fused_gini
ABW,Aruba,Aruba,1993,Latin America & Caribbean ,High income,0.0,True,wb_non_aggregate_country_or_territory,34540.335984878,72.777,NA,NA,NA,2513742.0319714663,NA,NA,NA,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,34540.335984878,72.777,NA,NA,NA,2513742.0319714663,NA,NA,NA,0,0,1,1,1,1,0,0,1,0,0,0,34540.335984878,72.777,NA,NA,NA,2513742.0319714663,NA,NA,NA,0,0,1,1,1,1,0,0,1,0,0,0,NA,NA,NA,wb_gdppc|wb_lexp,NA,NA,NA,wb_gdppc|wb_lexp,NA,NA,NA,wb_gdppc|wb_lexp,NA,NA,NA,observed_only,NA,NA,NA,observed_or_stage_a_fused_gini,NA,NA,NA,stage_b_gini_with_modelled_ihme_gbd_hale,NA,NA,NA,observed,NA,NA,NA,observed,NA,NA,NA,observed_or_stage_b_fused_gini
ABW,Aruba,Aruba,1994,Latin America & Caribbean ,High income,0.0,True,wb_non_aggregate_country_or_territory,35490.7214500469,72.796,NA,NA,NA,2583582.558677614,NA,NA,NA,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,35490.7214500469,72.796,NA,NA,NA,2583582.558677614,NA,NA,NA,0,0,1,1,1,1,0,0,1,0,0,0,35490.7214500469,72.796,NA,NA,NA,2583582.558677614,NA,NA,NA,0,0,1,1,1,1,0,0,1,0,0,0,NA,NA,NA,wb_gdppc|wb_lexp,NA,NA,NA,wb_gdppc|wb_lexp,NA,NA,NA,wb_gdppc|wb_lexp,NA,NA,NA,observed_only,NA,NA,NA,observed_or_stage_a_fused_gini,NA,NA,NA,stage_b_gini_with_modelled_ihme_gbd_hale,NA,NA,NA,observed,NA,NA,NA,observed,NA,NA,NA,observed_or_stage_b_fused_gini
ABW,Aruba,Aruba,1995,Latin America & Caribbean ,High income,0.0,True,wb_non_aggregate_country_or_territory,35386.8602892056,72.832,NA,NA,NA,2577295.808583422,NA,NA,NA,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,35386.8602892056,72.832,NA,NA,NA,2577295.808583422,NA,NA,NA,0,0,1,1,1,1,0,0,1,0,0,0,35386.8602892056,72.832,NA,NA,NA,2577295.808583422,NA,NA,NA,0,0,1,1,1,1,0,0,1,0,0,0,NA,NA,NA,wb_gdppc|wb_lexp,NA,NA,NA,wb_gdppc|wb_lexp,NA,NA,NA,wb_gdppc|wb_lexp,NA,NA,NA,observed_only,NA,NA,NA,observed_or_stage_a_fused_gini,NA,NA,NA,stage_b_gini_with_modelled_ihme_gbd_hale,NA,NA,NA,observed,NA,NA,NA,observed,NA,NA,NA,observed_or_stage_b_fused_gini
ABW,Aruba,Aruba,1996,Latin America & Caribbean ,High income,0.0,True,wb_non_aggregate_country_or_territory,34419.4315497134,72.856,NA,NA,NA,2507662.1049859193,NA,NA,NA,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,34419.4315497134,72.856,NA,NA,NA,2507662.1049859193,NA,NA,NA,0,0,1,1,1,1,0,0,1,0,0,0,34419.4315497134,72.856,NA,NA,NA,2507662.1049859193,NA,NA,NA,0,0,1,1,1,1,0,0,1,0,0,0,NA,NA,NA,wb_gdppc|wb_lexp,NA,NA,NA,wb_gdppc|wb_lexp,NA,NA,NA,wb_gdppc|wb_lexp,NA,NA,NA,observed_only,NA,NA,NA,observed_or_stage_a_fused_gini,NA,NA,NA,stage_b_gini_with_modelled_ihme_gbd_hale,NA,NA,NA,observed,NA,NA,NA,observed,NA,NA,NA,observed_or_stage_b_fused_gini
ABW,Aruba,Aruba,1997,Latin America & Caribbean ,High income,0.0,True,wb_non_aggregate_country_or_territory,35444.5787437592,72.904,NA,NA,NA,2584051.5687350207,NA,NA,NA,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,35444.5787437592,72.904,NA,NA,NA,2584051.5687350207,NA,NA,NA,0,0,1,1,1,1,0,0,1,0,0,0,35444.5787437592,72.904,NA,NA,NA,2584051.5687350207,NA,NA,NA,0,0,1,1,1,1,0,0,1,0,0,0,NA,NA,NA,wb_gdppc|wb_lexp,NA,NA,NA,wb_gdppc|wb_lexp,NA,NA,NA,wb_gdppc|wb_lexp,NA,NA,NA,observed_only,NA,NA,NA,observed_or_stage_a_fused_gini,NA,NA,NA,stage_b_gini_with_modelled_ihme_gbd_hale,NA,NA,NA,observed,NA,NA,NA,observed,NA,NA,NA,observed_or_stage_b_fused_gini
ABW,Aruba,Aruba,1998,Latin America & Caribbean ,High income,0.0,True,wb_non_aggregate_country_or_territory,35271.9070906287,72.94,NA,NA,NA,2572732.9031904573,NA,NA,NA,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,35271.9070906287,72.94,NA,NA,NA,2572732.9031904573,NA,NA,NA,0,0,1,1,1,1,0,0,1,0,0,0,35271.9070906287,72.94,NA,NA,NA,2572732.9031904573,NA,NA,NA,0,0,1,1,1,1,0,0,1,0,0,0,NA,NA,NA,wb_gdppc|wb_lexp,NA,NA,NA,wb_gdppc|wb_lexp,NA,NA,NA,wb_gdppc|wb_lexp,NA,NA,NA,observed_only,NA,NA,NA,observed_or_stage_a_fused_gini,NA,NA,NA,stage_b_gini_with_modelled_ihme_gbd_hale,NA,NA,NA,observed,NA,NA,NA,observed,NA,NA,NA,observed_or_stage_b_fused_gini
ABW,Aruba,Aruba,1999,Latin America & Caribbean ,High income,0.0,True,wb_non_aggregate_country_or_territory,35227.47657679,72.857,NA,NA,NA,2566568.26095519,NA,NA,NA,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,35227.47657679,72.857,NA,NA,NA,2566568.26095519,NA,NA,NA,0,0,1,1,1,1,0,0,1,0,0,0,35227.47657679,72.857,NA,NA,NA,2566568.26095519,NA,NA,NA,0,0,1,1,1,1,0,0,1,0,0,0,NA,NA,NA,wb_gdppc|wb_lexp,NA,NA,NA,wb_gdppc|wb_lexp,NA,NA,NA,wb_gdppc|wb_lexp,NA,NA,NA,observed_only,NA,NA,NA,observed_or_stage_a_fused_gini,NA,NA,NA,stage_b_gini_with_modelled_ihme_gbd_hale,NA,NA,NA,observed,NA,NA,NA,observed,NA,NA,NA,observed_or_stage_b_fused_gini
ABW,Aruba,Aruba,2000,Latin America & Caribbean ,High income,0.0,True,wb_non_aggregate_country_or_territory,37524.0346018738,72.939,NA,NA,NA,2736965.559826073,NA,NA,NA,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,37524.0346018738,72.939,NA,NA,NA,2736965.559826073,NA,NA,NA,0,0,1,1,1,1,0,0,1,0,0,0,37524.0346018738,72.939,NA,NA,NA,2736965.559826073,NA,NA,NA,0,0,1,1,1,1,0,0,1,0,0,0,NA,NA,NA,wb_gdppc|wb_lexp,NA,NA,NA,wb_gdppc|wb_lexp,NA,NA,NA,wb_gdppc|wb_lexp,NA,NA,NA,observed_only,NA,NA,NA,observed_or_stage_a_fused_gini,NA,NA,NA,stage_b_gini_with_modelled_ihme_gbd_hale,NA,NA,NA,observed,NA,NA,NA,observed,NA,NA,NA,observed_or_stage_b_fused_gini
ABW,Aruba,Aruba,2001,Latin America & Caribbean ,High income,0.0,True,wb_non_aggregate_country_or_territory,38729.4588237779,73.044,NA,NA,NA,2828954.590324033,NA,NA,NA,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,38729.4588237779,73.044,NA,NA,NA,2828954.590324033,NA,NA,NA,0,0,1,1,1,1,0,0,1,0,0,0,38729.4588237779,73.044,NA,NA,NA,2828954.590324033,NA,NA,NA,0,0,1,1,1,1,0,0,1,0,0,0,NA,NA,NA,wb_gdppc|wb_lexp,NA,NA,NA,wb_gdppc|wb_lexp,NA,NA,NA,wb_gdppc|wb_lexp,NA,NA,NA,observed_only,NA,NA,NA,observed_or_stage_a_fused_gini,NA,NA,NA,stage_b_gini_with_modelled_ihme_gbd_hale,NA,NA,NA,observed,NA,NA,NA,observed,NA,NA,NA,observed_or_stage_b_fused_gini
ABW,Aruba,Aruba,2002,Latin America & Caribbean ,High income,0.0,True,wb_non_aggregate_country_or_territory,38098.9048329158,73.135,NA,NA,NA,2786363.4049552972,NA,NA,NA,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,38098.9048329158,73.135,NA,NA,NA,2786363.4049552972,NA,NA,NA,0,0,1,1,1,1,0,0,1,0,0,0,38098.9048329158,73.135,NA,NA,NA,2786363.4049552972,NA,NA,NA,0,0,1,1,1,1,0,0,1,0,0,0,NA,NA,NA,wb_gdppc|wb_lexp,NA,NA,NA,wb_gdppc|wb_lexp,NA,NA,NA,wb_gdppc|wb_lexp,NA,NA,NA,observed_only,NA,NA,NA,observed_or_stage_a_fused_gini,NA,NA,NA,stage_b_gini_with_modelled_ihme_gbd_hale,NA,NA,NA,observed,NA,NA,NA,observed,NA,NA,NA,observed_or_stage_b_fused_gini
ABW,Aruba,Aruba,2003,Latin America & Caribbean ,High income,0.0,True,wb_non_aggregate_country_or_territory,38086.0123762909,73.236,NA,NA,NA,2789267.2023900403,NA,NA,NA,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,38086.0123762909,73.236,NA,NA,NA,2789267.2023900403,NA,NA,NA,0,0,1,1,1,1,0,0,1,0,0,0,38086.0123762909,73.236,NA,NA,NA,2789267.2023900403,NA,NA,NA,0,0,1,1,1,1,0,0,1,0,0,0,NA,NA,NA,wb_gdppc|wb_lexp,NA,NA,NA,wb_gdppc|wb_lexp,NA,NA,NA,wb_gdppc|wb_lexp,NA,NA,NA,observed_only,NA,NA,NA,observed_or_stage_a_fused_gini,NA,NA,NA,stage_b_gini_with_modelled_ihme_gbd_hale,NA,NA,NA,observed,NA,NA,NA,observed,NA,NA,NA,observed_or_stage_b_fused_gini
ABW,Aruba,Aruba,2004,Latin America & Caribbean ,High income,0.0,True,wb_non_aggregate_country_or_territory,40000.5625183532,73.223,NA,NA,NA,2928961.1892813765,NA,NA,NA,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,40000.5625183532,73.223,NA,NA,NA,2928961.1892813765,NA,NA,NA,0,0,1,1,1,1,0,0,1,0,0,0,40000.5625183532,73.223,NA,NA,NA,2928961.1892813765,NA,NA,NA,0,0,1,1,1,1,0,0,1,0,0,0,NA,NA,NA,wb_gdppc|wb_lexp,NA,NA,NA,wb_gdppc|wb_lexp,NA,NA,NA,wb_gdppc|wb_lexp,NA,NA,NA,observed_only,NA,NA,NA,observed_or_stage_a_fused_gini,NA,NA,NA,stage_b_gini_with_modelled_ihme_gbd_hale,NA,NA,NA,observed,NA,NA,NA,observed,NA,NA,NA,observed_or_stage_b_fused_gini
ABW,Aruba,Aruba,2005,Latin America & Caribbean ,High income,0.0,True,wb_non_aggregate_country_or_territory,38828.2166342999,73.415,NA,NA,NA,2850573.5242071273,NA,NA,NA,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,38828.2166342999,73.415,NA,NA,NA,2850573.5242071273,NA,NA,NA,0,0,1,1,1,1,0,0,1,0,0,0,38828.2166342999,73.415,NA,NA,NA,2850573.5242071273,NA,NA,NA,0,0,1,1,1,1,0,0,1,0,0,0,NA,NA,NA,wb_gdppc|wb_lexp,NA,NA,NA,wb_gdppc|wb_lexp,NA,NA,NA,wb_gdppc|wb_lexp,NA,NA,NA,observed_only,NA,NA,NA,observed_or_stage_a_fused_gini,NA,NA,NA,stage_b_gini_with_modelled_ihme_gbd_hale,NA,NA,NA,observed,NA,NA,NA,observed,NA,NA,NA,observed_or_stage_b_fused_gini
ABW,Aruba,Aruba,2006,Latin America & Caribbean ,High income,0.0,True,wb_non_aggregate_country_or_territory,38566.8026759098,73.498,NA,NA,NA,2834582.8630740186,NA,NA,NA,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,38566.8026759098,73.498,NA,NA,NA,2834582.8630740186,NA,NA,NA,0,0,1,1,1,1,0,0,1,0,0,0,38566.8026759098,73.498,NA,NA,NA,2834582.8630740186,NA,NA,NA,0,0,1,1,1,1,0,0,1,0,0,0,NA,NA,NA,wb_gdppc|wb_lexp,NA,NA,NA,wb_gdppc|wb_lexp,NA,NA,NA,wb_gdppc|wb_lexp,NA,NA,NA,observed_only,NA,NA,NA,observed_or_stage_a_fused_gini,NA,NA,NA,stage_b_gini_with_modelled_ihme_gbd_hale,NA,NA,NA,observed,NA,NA,NA,observed,NA,NA,NA,observed_or_stage_b_fused_gini
ABW,Aruba,Aruba,2007,Latin America & Caribbean ,High income,0.0,True,wb_non_aggregate_country_or_territory,39462.5851547515,73.642,NA,NA,NA,2906103.6959662098,NA,NA,NA,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,39462.5851547515,73.642,NA,NA,NA,2906103.6959662098,NA,NA,NA,0,0,1,1,1,1,0,0,1,0,0,0,39462.5851547515,73.642,NA,NA,NA,2906103.6959662098,NA,NA,NA,0,0,1,1,1,1,0,0,1,0,0,0,NA,NA,NA,wb_gdppc|wb_lexp,NA,NA,NA,wb_gdppc|wb_lexp,NA,NA,NA,wb_gdppc|wb_lexp,NA,NA,NA,observed_only,NA,NA,NA,observed_or_stage_a_fused_gini,NA,NA,NA,stage_b_gini_with_modelled_ihme_gbd_hale,NA,NA,NA,observed,NA,NA,NA,observed,NA,NA,NA,observed_or_stage_b_fused_gini
ABW,Aruba,Aruba,2008,Latin America & Caribbean ,High income,0.0,True,wb_non_aggregate_country_or_territory,39881.5879733887,73.783,NA,NA,NA,2942583.2054405385,NA,NA,NA,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,39881.5879733887,73.783,NA,NA,NA,2942583.2054405385,NA,NA,NA,0,0,1,1,1,1,0,0,1,0,0,0,39881.5879733887,73.783,NA,NA,NA,2942583.2054405385,NA,NA,NA,0,0,1,1,1,1,0,0,1,0,0,0,NA,NA,NA,wb_gdppc|wb_lexp,NA,NA,NA,wb_gdppc|wb_lexp,NA,NA,NA,wb_gdppc|wb_lexp,NA,NA,NA,observed_only,NA,NA,NA,observed_or_stage_a_fused_gini,NA,NA,NA,stage_b_gini_with_modelled_ihme_gbd_hale,NA,NA,NA,observed,NA,NA,NA,observed,NA,NA,NA,observed_or_stage_b_fused_gini
ABW,Aruba,Aruba,2009,Latin America & Caribbean ,High income,0.0,True,wb_non_aggregate_country_or_territory,34986.1484622772,73.974,NA,NA,NA,2588065.346348494,NA,NA,NA,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,34986.1484622772,73.974,NA,NA,NA,2588065.346348494,NA,NA,NA,0,0,1,1,1,1,0,0,1,0,0,0,34986.1484622772,73.974,NA,NA,NA,2588065.346348494,NA,NA,NA,0,0,1,1,1,1,0,0,1,0,0,0,NA,NA,NA,wb_gdppc|wb_lexp,NA,NA,NA,wb_gdppc|wb_lexp,NA,NA,NA,wb_gdppc|wb_lexp,NA,NA,NA,observed_only,NA,NA,NA,observed_or_stage_a_fused_gini,NA,NA,NA,stage_b_gini_with_modelled_ihme_gbd_hale,NA,NA,NA,observed,NA,NA,NA,observed,NA,NA,NA,observed_or_stage_b_fused_gini
ABW,Aruba,Aruba,2010,Latin America & Caribbean ,High income,0.0,True,wb_non_aggregate_country_or_territory,33951.6246182745,74.297,NA,NA,NA,2522503.8542639404,NA,NA,NA,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,33951.6246182745,74.297,NA,NA,NA,2522503.8542639404,NA,NA,NA,0,0,1,1,1,1,0,0,1,0,0,0,33951.6246182745,74.297,NA,NA,NA,2522503.8542639404,NA,NA,NA,0,0,1,1,1,1,0,0,1,0,0,0,NA,NA,NA,wb_gdppc|wb_lexp,NA,NA,NA,wb_gdppc|wb_lexp,NA,NA,NA,wb_gdppc|wb_lexp,NA,NA,NA,observed_only,NA,NA,NA,observed_or_stage_a_fused_gini,NA,NA,NA,stage_b_gini_with_modelled_ihme_gbd_hale,NA,NA,NA,observed,NA,NA,NA,observed,NA,NA,NA,observed_or_stage_b_fused_gini
ABW,Aruba,Aruba,2011,Latin America & Caribbean ,High income,0.0,True,wb_non_aggregate_country_or_territory,34837.9402869986,74.578,NA,NA,NA,2598143.9107237817,NA,NA,NA,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,34837.9402869986,74.578,NA,NA,NA,2598143.9107237817,NA,NA,NA,0,0,1,1,1,1,0,0,1,0,0,0,34837.9402869986,74.578,NA,NA,NA,2598143.9107237817,NA,NA,NA,0,0,1,1,1,1,0,0,1,0,0,0,NA,NA,NA,wb_gdppc|wb_lexp,NA,NA,NA,wb_gdppc|wb_lexp,NA,NA,NA,wb_gdppc|wb_lexp,NA,NA,NA,observed_only,NA,NA,NA,observed_or_stage_a_fused_gini,NA,NA,NA,stage_b_gini_with_modelled_ihme_gbd_hale,NA,NA,NA,observed,NA,NA,NA,observed,NA,NA,NA,observed_or_stage_b_fused_gini
ABW,Aruba,Aruba,2012,Latin America & Caribbean ,High income,0.0,True,wb_non_aggregate_country_or_territory,33972.3401082566,74.841,NA,NA,NA,2542523.906042032,NA,NA,NA,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,33972.3401082566,74.841,NA,NA,NA,2542523.906042032,NA,NA,NA,0,0,1,1,1,1,0,0,1,0,0,0,33972.3401082566,74.841,NA,NA,NA,2542523.906042032,NA,NA,NA,0,0,1,1,1,1,0,0,1,0,0,0,NA,NA,NA,wb_gdppc|wb_lexp,NA,NA,NA,wb_gdppc|wb_lexp,NA,NA,NA,wb_gdppc|wb_lexp,NA,NA,NA,observed_only,NA,NA,NA,observed_or_stage_a_fused_gini,NA,NA,NA,stage_b_gini_with_modelled_ihme_gbd_hale,NA,NA,NA,observed,NA,NA,NA,observed,NA,NA,NA,observed_or_stage_b_fused_gini
ABW,Aruba,Aruba,2013,Latin America & Caribbean ,High income,0.0,True,wb_non_aggregate_country_or_territory,35621.7848546409,75.072,NA,NA,NA,2674198.6326076016,NA,NA,NA,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,35621.7848546409,75.072,NA,NA,NA,2674198.6326076016,NA,NA,NA,0,0,1,1,1,1,0,0,1,0,0,0,35621.7848546409,75.072,NA,NA,NA,2674198.6326076016,NA,NA,NA,0,0,1,1,1,1,0,0,1,0,0,0,NA,NA,NA,wb_gdppc|wb_lexp,NA,NA,NA,wb_gdppc|wb_lexp,NA,NA,NA,wb_gdppc|wb_lexp,NA,NA,NA,observed_only,NA,NA,NA,observed_or_stage_a_fused_gini,NA,NA,NA,stage_b_gini_with_modelled_ihme_gbd_hale,NA,NA,NA,observed,NA,NA,NA,observed,NA,NA,NA,observed_or_stage_b_fused_gini
ABW,Aruba,Aruba,2014,Latin America & Caribbean ,High income,0.0,True,wb_non_aggregate_country_or_territory,35746.8630679768,75.261,NA,NA,NA,2690344.661359002,NA,NA,NA,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,35746.8630679768,75.261,NA,NA,NA,2690344.661359002,NA,NA,NA,0,0,1,1,1,1,0,0,1,0,0,0,35746.8630679768,75.261,NA,NA,NA,2690344.661359002,NA,NA,NA,0,0,1,1,1,1,0,0,1,0,0,0,NA,NA,NA,wb_gdppc|wb_lexp,NA,NA,NA,wb_gdppc|wb_lexp,NA,NA,NA,wb_gdppc|wb_lexp,NA,NA,NA,observed_only,NA,NA,NA,observed_or_stage_a_fused_gini,NA,NA,NA,stage_b_gini_with_modelled_ihme_gbd_hale,NA,NA,NA,observed,NA,NA,NA,observed,NA,NA,NA,observed_or_stage_b_fused_gini
ABW,Aruba,Aruba,2015,Latin America & Caribbean ,High income,0.0,True,wb_non_aggregate_country_or_territory,36660.6310808381,75.405,NA,NA,NA,2764394.886650597,NA,NA,NA,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,36660.6310808381,75.405,NA,NA,NA,2764394.886650597,NA,NA,NA,0,0,1,1,1,1,0,0,1,0,0,0,36660.6310808381,75.405,NA,NA,NA,2764394.886650597,NA,NA,NA,0,0,1,1,1,1,0,0,1,0,0,0,NA,NA,NA,wb_gdppc|wb_lexp,NA,NA,NA,wb_gdppc|wb_lexp,NA,NA,NA,wb_gdppc|wb_lexp,NA,NA,NA,observed_only,NA,NA,NA,observed_or_stage_a_fused_gini,NA,NA,NA,stage_b_gini_with_modelled_ihme_gbd_hale,NA,NA,NA,observed,NA,NA,NA,observed,NA,NA,NA,observed_or_stage_b_fused_gini
ABW,Aruba,Aruba,2016,Latin America & Caribbean ,High income,0.0,True,wb_non_aggregate_country_or_territory,36832.9040242979,75.54,NA,NA,NA,2782357.569995464,NA,NA,NA,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,36832.9040242979,75.54,NA,NA,NA,2782357.569995464,NA,NA,NA,0,0,1,1,1,1,0,0,1,0,0,0,36832.9040242979,75.54,NA,NA,NA,2782357.569995464,NA,NA,NA,0,0,1,1,1,1,0,0,1,0,0,0,NA,NA,NA,wb_gdppc|wb_lexp,NA,NA,NA,wb_gdppc|wb_lexp,NA,NA,NA,wb_gdppc|wb_lexp,NA,NA,NA,observed_only,NA,NA,NA,observed_or_stage_a_fused_gini,NA,NA,NA,stage_b_gini_with_modelled_ihme_gbd_hale,NA,NA,NA,observed,NA,NA,NA,observed,NA,NA,NA,observed_or_stage_b_fused_gini
